budget,revenue,popularity,runtime,vote_average,title,genres,primary_genre,success,profit,roi
52939266,75035596,85.61564155922655,129,7.535318277406898,Movie 253,Science Fiction,Science Fiction,1,22096330,41.73901844426781
168485586,228955262,17.364926327658168,159,5.900413419138025,Movie 254,Science Fiction,Science Fiction,1,60469676,35.89011822055805
156331731,319368445,85.57181811073623,104,3.6698155763763696,Movie 255,Romance,Romance,1,163036714,104.28894566516378
87641503,140754430,49.58573566452368,91,3.692417755886449,Movie 256,Drama,Drama,1,53112927,60.60248304961178
145639686,375700549,41.24912159700232,150,7.809236764314453,Movie 257,Thriller,Thriller,1,230060863,157.96577795423153
13984808,30403064,90.41588710460849,118,6.1763437280852,Movie 258,Comedy,Comedy,1,16418256,117.40065362356064
15764960,10638652,60.78124727148752,96,5.889534841316175,Movie 259,Drama,Drama,0,-5126308,-32.51710121687591
97946087,205727974,58.08478670584206,124,7.083401048164291,Movie 260,Romance,Romance,1,107781887,110.0420550746453
51402943,60545912,56.31782851781537,90,8.153049500485562,Movie 261,Science Fiction,Science Fiction,1,9142969,17.78685901311137
77241446,153094861,37.74578208593361,149,6.773238866479831,Movie 262,Science Fiction,Science Fiction,1,75853415,98.20299713187659
109276583,240444525,78.7786672493836,102,7.577087414078874,Movie 263,,,1,131167942,120.03298272970339
54777024,58998852,26.027045957561526,170,7.591623144701741,Movie 264,Thriller,Thriller,1,4221828,7.707297132461961
123691547,203119654,93.95060104408624,149,5.137568692757754,Movie 265,,,1,79428107,64.21466052162805
93649393,91384216,89.50453529964912,117,4.644499173845974,Movie 266,Horror,Horror,0,-2265177,-2.418784497620823
179017694,112932809,34.41055224181492,81,7.806984403050952,Movie 267,Comedy,Comedy,0,-66084885,-36.91528112299335
11047453,15976727,73.2169132133347,165,5.2630727507054615,Movie 268,Thriller,Thriller,1,4929274,44.619099081028
36581225,51482977,57.74909625050955,163,8.42001603913623,Movie 269,,,1,14901752,40.73606611041593
35109026,104930389,34.42728089792423,168,3.4181441803807178,Movie 270,Romance,Romance,1,69821363,198.87012245796848
177308486,286509392,98.86364315154924,158,3.349305072452038,Movie 271,Science Fiction,Science Fiction,1,109200906,61.58808778052507
151255355,201763129,3.498497238978156,172,8.56202496060845,Movie 272,Animation,Animation,1,50507774,33.39238733068326
21281689,41524565,26.01195703150738,151,6.89072948508861,Movie 273,Horror,Horror,1,20242876,95.11874738889381
192849071,139221309,52.48733205000389,116,5.277596138689994,Movie 274,Thriller,Thriller,0,-53627762,-27.808151588140134
72450611,210408480,52.673347344377824,128,7.530362488897097,Movie 275,Thriller,Thriller,1,137957869,190.4164327889519
128348283,267914220,59.30437441961085,131,7.033960859961848,Movie 276,Science Fiction,Science Fiction,1,139565937,108.740010959087
47510960,113413153,75.41594103026901,112,6.187206280917577,Movie 277,Action,Action,1,65902193,138.70945356608243
132437871,122663273,62.72430522141034,101,3.593240055975908,Movie 278,Horror,Horror,0,-9774598,-7.380515804274745
120912701,184234033,60.42786459227566,84,7.873077523756509,Movie 279,,,1,63321332,52.369462824256985
96415947,150092901,6.297931828391286,97,8.196139144083748,Movie 280,Adventure,Adventure,1,53676954,55.67227794796228
110169700,281430273,38.276498491140536,117,4.033012131315894,Movie 281,,,1,171260573,155.45161056079849
33797855,17003420,23.973518230414445,116,8.1030699118624,Movie 282,,,0,-16794435,-49.69083097137377
35795514,44820736,27.27164104859557,173,8.267083866099386,Movie 283,Romance,Romance,1,9025222,25.213276725122597
6184502,18263396,55.879409959694144,174,6.296571673731096,Movie 284,,,1,12078894,195.3090806664789
114944584,193936382,20.75102617803124,143,6.937074217336122,Movie 285,Action,Action,1,78991798,68.72163546218063
125001512,182041664,30.100961000672854,89,5.293423920086949,Movie 286,,,1,57040152,45.63156964053363
158666402,126865292,24.47138614321667,158,4.690749885055596,Movie 287,Animation,Animation,0,-31801110,-20.042749819208733
56223954,165040445,94.90179137860127,121,7.3318988817098685,Movie 288,,,1,108816491,193.54115685282468
166165871,91402177,94.52190748493842,127,8.17125089409485,Movie 289,Thriller,Thriller,0,-74763694,-44.99341143284472
147720975,346102941,61.38421430100912,123,6.9244653177344855,Movie 290,Adventure,Adventure,1,198381966,134.2950559323075
95962818,232373916,92.5277244044581,161,6.069543663879295,Movie 291,Thriller,Thriller,1,136411098,142.14995020258786
189223891,209876125,78.79545190136893,166,3.953548601065029,Movie 292,,,1,20652234,10.914178907778616
52910807,115287151,59.40484039737907,176,3.3207522756289087,Movie 293,Adventure,Adventure,1,62376344,117.88960996191193
127736437,93544312,1.6370859381827754,95,5.674150741480479,Movie 294,Thriller,Thriller,0,-34192125,-26.767714681128922
129314487,147757081,77.479112321861,133,3.296097382184528,Movie 295,Comedy,Comedy,1,18442594,14.261815847438655
55847136,137928741,70.54634581725841,114,6.41600779144335,Movie 296,Animation,Animation,1,82081605,146.97549575326477
74150359,197367158,61.91011167495898,177,5.296375147906628,Movie 297,Action,Action,1,123216799,166.17154746344517
166048947,335620793,76.2820068565647,107,7.543134718091816,Movie 298,,,1,169571846,102.12160273440335
93942922,166006169,51.77929431270181,81,4.833890981017101,Movie 299,Drama,Drama,1,72063247,76.70960777651774
158319111,142211732,70.70424386081257,173,6.557896205804592,Movie 300,Thriller,Thriller,0,-16107379,-10.173995355494386
152786915,100499043,93.58203658592284,92,6.226101130530603,Movie 301,,,0,-52287872,-34.222742176579715
102164453,81131098,38.20469656876254,120,3.028274553133447,Movie 302,Animation,Animation,0,-21033355,-20.587742979449025
189928103,202917903,71.10406165516191,159,3.4343363895858623,Movie 303,Drama,Drama,1,12989800,6.839324878635786
189673875,256853754,48.09309398308491,138,4.742209274916123,Movie 304,Animation,Animation,1,67179879,35.418625258750055
79110973,114890794,67.76556552958417,148,8.293410486124591,Movie 305,Romance,Romance,1,35779821,45.22738078319426
40501026,55316480,76.52644021988205,171,3.882089729398672,Movie 306,Adventure,Adventure,1,14815454,36.58044119672425
168381501,184821989,5.4997975431438,132,7.2653659827632495,Movie 307,Animation,Animation,1,16440488,9.76383266710516
12310552,21842743,65.01344395091753,124,8.840199396913725,Movie 308,,,1,9532191,77.43106076803055
166363810,426426258,23.447377256287517,99,7.743405316146931,Movie 309,Science Fiction,Science Fiction,1,260062448,156.32152689938997
156322520,187471164,67.33322124294911,103,4.457672170122264,Movie 310,Action,Action,1,31148644,19.925883999311168
22739356,64942862,47.36468840744754,140,8.45019156247849,Movie 311,Horror,Horror,1,42203506,185.5967512888228
146689489,393618016,77.58172144462384,170,3.5586429390503405,Movie 312,Adventure,Adventure,1,246928527,168.33416537431663
154794431,139997713,13.216680705354046,173,5.808851651224415,Movie 313,Action,Action,0,-14796718,-9.558947246622845
19877237,49011102,63.00591281396331,137,8.325251446358482,Movie 314,Thriller,Thriller,1,29133865,146.56898743019465
47918818,92793279,28.56860216382768,106,6.847594255541218,Movie 315,Thriller,Thriller,1,44874461,93.64684454445434
116797711,223835619,85.44521753772855,105,5.481867388366193,Movie 316,Horror,Horror,1,107037908,91.64384052012801
158922984,234825698,92.90996705799444,86,4.756877200423013,Movie 317,Comedy,Comedy,1,75902714,47.760690171787864
106996448,187552201,99.64343107422648,121,5.2505964319101,Movie 318,Comedy,Comedy,1,80555753,75.2882497557302
78633091,117395032,79.80473284030104,126,6.053650686055717,Movie 319,Horror,Horror,1,38761941,49.29469324816444
56403796,104309319,75.61967297237246,132,4.914263579236844,Movie 320,Thriller,Thriller,1,47905523,84.93315414444801
106797503,221057495,22.334575127887557,138,8.813807172493798,Movie 321,Thriller,Thriller,1,114259992,106.98751262002821
158725830,346936493,34.26469884002076,117,8.59846591839687,Movie 322,Adventure,Adventure,1,188210663,118.57595137476994
144623362,264834731,47.10257163446568,148,8.224028809285924,Movie 323,Animation,Animation,1,120211369,83.12029767362206
141071312,324965549,77.56472373044272,166,5.53097901313592,Movie 324,Thriller,Thriller,1,183894237,130.35551622288733
25947744,22138488,91.58162064271887,171,7.147810616011373,Movie 325,Comedy,Comedy,0,-3809256,-14.680490142033156
183708911,189212136,19.72477090227548,177,8.416975842215788,Movie 326,Romance,Romance,1,5503225,2.995622242842646
134894603,343554634,92.31438098234018,132,8.102576926073567,Movie 327,,,1,208660031,154.6837503943727
38856186,50758610,69.86684058305174,94,5.485962084121246,Movie 328,Romance,Romance,1,11902424,30.631992548110613
49673237,27679644,61.46630233781882,175,3.674316295933564,Movie 329,Adventure,Adventure,0,-21993593,-44.27654473172345
66293686,58635298,20.78428585691201,105,3.453782183007297,Movie 330,,,0,-7658388,-11.552213283177526
2983509,3159643,6.496978248105905,127,6.462384271354216,Movie 331,Comedy,Comedy,1,176134,5.9035853419580775
118556893,343021514,57.27802495228605,174,6.855767611265589,Movie 332,Horror,Horror,1,224464621,189.33072158022898
153516645,296686816,65.50005264956035,98,8.099055627582144,Movie 333,Animation,Animation,1,143170171,93.26035688182216
178780965,506276737,21.867363486114137,88,4.7550901220461865,Movie 334,Thriller,Thriller,1,327495772,183.18268502466134
78729132,152569844,56.08916437672018,143,4.004822943300255,Movie 335,Action,Action,1,73840712,93.79083717066766
74214389,126044686,85.79284687349478,172,5.274034999069197,Movie 336,Horror,Horror,1,51830297,69.83860906003012
134568263,172828607,83.67152860004698,133,5.12145074179365,Movie 337,Comedy,Comedy,1,38260344,28.43192231737434
27365210,55166275,92.80816287804342,130,3.794813724107129,Movie 338,Romance,Romance,1,27801065,101.59273398596247
193463073,164055730,37.222695146131166,118,7.033695915078913,Movie 339,Animation,Animation,0,-29407343,-15.200494101528097
162398036,445888828,32.48690768254095,83,6.052151644376256,Movie 340,Adventure,Adventure,1,283490792,174.56540669001689
12326237,31719487,75.19317459210006,82,7.326736536688598,Movie 341,Science Fiction,Science Fiction,1,19393250,157.3330936278444
87343264,113007214,43.6801281046035,143,5.116146721018408,Movie 342,Science Fiction,Science Fiction,1,25663950,29.38286116717598
62864219,181174290,9.66731773875028,108,4.954213269466214,Movie 343,Romance,Romance,1,118310071,188.19938095468902
189652398,486079459,28.99731193637947,90,5.835455118263134,Movie 344,Horror,Horror,1,296427061,156.3001913637812
34255876,74190253,42.43964626761743,176,8.264444072370882,Movie 345,Drama,Drama,1,39934377,116.57672102736475
184331835,148277408,29.959126122148948,137,3.2416878404038822,Movie 346,Animation,Animation,0,-36054427,-19.5595226402428
151118204,256233768,33.88835152378484,154,7.828996903778832,Movie 347,Science Fiction,Science Fiction,1,105115564,69.55850534062726
133166290,235074308,30.083814711264687,106,5.213925675946539,Movie 348,Animation,Animation,1,101908018,76.52688829883299
41820227,45223489,5.108417551124865,176,8.127714154730867,Movie 349,Thriller,Thriller,1,3403262,8.137837224078195
105436258,73796258,64.0723753816198,100,7.813218053015139,Movie 350,Adventure,Adventure,0,-31640000,-30.0086522418123
80688895,197026876,60.13194961499346,118,5.092567484376531,Movie 351,Science Fiction,Science Fiction,1,116337981,144.18090742226673
88927856,71594716,65.68496634938938,174,7.163259211929696,Movie 352,Horror,Horror,0,-17333140,-19.491237931115755
188276799,373866299,20.03867970732912,125,3.957796540640641,Movie 353,Science Fiction,Science Fiction,1,185589500,98.57268712115719
13707035,38943371,30.269799619636043,145,8.377689312982728,Movie 354,Thriller,Thriller,1,25236336,184.11228978404154
140348125,377573365,62.34197676754731,170,5.426946386711457,Movie 355,,,1,237225240,169.02629800006235
71560220,85470207,60.36312927753222,115,5.733753692131201,Movie 356,Comedy,Comedy,1,13909987,19.438155723948306
127960685,336360219,51.12670062607251,154,7.234554306221909,Movie 357,Drama,Drama,1,208399534,162.8621587951018
172216244,86251279,35.690911751009544,161,7.925041420229106,Movie 358,Drama,Drama,0,-85964965,-49.916873695143416
37481541,20398186,91.3801694726943,144,4.418056459969257,Movie 359,Science Fiction,Science Fiction,0,-17083355,-45.57804867201165
67385640,135201396,34.63725398758554,142,6.9681008392619725,Movie 360,Drama,Drama,1,67815756,100.63829029449005
67880548,95847031,46.10629648728791,178,5.351988263334891,Movie 361,Horror,Horror,1,27966483,41.19955395763746
79384476,116389716,68.13326926446666,114,5.212217544023768,Movie 362,Romance,Romance,1,37005240,46.61520975461247
126218996,241217467,54.75912165580965,110,7.140154943643928,Movie 363,Drama,Drama,1,114998471,91.11027233967222
43058334,42173749,35.34171166007417,107,5.323099644935606,Movie 364,Action,Action,0,-884585,-2.0543874270658034
113184418,116510724,44.12883425519448,80,5.076651000986446,Movie 365,Adventure,Adventure,1,3326306,2.938837393677282
184960251,316560203,79.6536009674971,104,8.015330448757455,Movie 366,Comedy,Comedy,1,131599952,71.15039652492686
174986784,417454397,28.53478639317463,122,3.6076567429860384,Movie 367,Thriller,Thriller,1,242467613,138.56338602119806
56174259,115086697,15.083268737904726,163,7.055355736981264,Movie 368,Science Fiction,Science Fiction,1,58912438,104.8744372400177
191906558,238614238,32.00315698114793,146,4.492352362743748,Movie 369,Action,Action,1,46707680,24.338761784263777
44369428,69919250,85.10388733330223,142,3.092989450957142,Movie 370,Horror,Horror,1,25549822,57.584294302824915
15650271,14502509,9.80998177077832,130,4.000585613236153,Movie 371,Romance,Romance,0,-1147762,-7.333815497507998
166943254,114618987,99.17791126387272,81,6.639969178655207,Movie 372,Drama,Drama,0,-52324267,-31.342546491875616
80348896,197396354,54.55928699383859,161,7.254763148915624,Movie 373,Action,Action,1,117047458,145.6740090118973
19992383,23260508,98.4997286527423,143,3.12634670133792,Movie 374,Science Fiction,Science Fiction,1,3268125,16.346850698088367
192094911,181417501,93.96064578651178,153,3.218552659810321,Movie 375,Action,Action,0,-10677410,-5.558403366552485
85574185,190748721,45.82855770688076,148,8.415252689057718,Movie 376,Adventure,Adventure,1,105174536,122.90451378531972
137206901,280605837,20.65061638592956,88,3.439834908682319,Movie 377,Romance,Romance,1,143398936,104.51291804921678
37635193,78393130,17.323592879948706,81,8.365092951699427,Movie 378,Animation,Animation,1,40757937,108.2974039750507
33474983,35893099,24.758947023125792,113,4.368995482505435,Movie 379,Thriller,Thriller,1,2418116,7.223651166604029
34999533,37855979,71.3031314158892,139,7.440106800949277,Movie 380,Thriller,Thriller,1,2856446,8.16138318188417
149934423,157731998,28.022049478417298,140,4.858399493676073,Movie 381,Horror,Horror,1,7797575,5.200656956541594
92992689,86890647,34.80110169082553,110,8.152512153655103,Movie 382,Adventure,Adventure,0,-6102042,-6.56185133005456
199184878,426118038,45.42910159546686,89,7.202729192546148,Movie 383,Action,Action,1,226933160,113.93091798866377
199198934,521909117,91.41003536172418,155,5.410880751610171,Movie 384,Horror,Horror,1,322710183,162.0039708646232
65785345,152016359,19.749948370599764,115,3.4578147250444773,Movie 385,Horror,Horror,1,86231014,131.07936729677408
18882750,46833640,1.4976287083705082,164,7.396201103224842,Movie 386,Science Fiction,Science Fiction,1,27950890,148.02340760747242
